ident,name,latitude_deg,longitude_deg,elevation_ft
SN2J,Matripar Airport,-10.340769,-57.548432,1319
SN2K,Fazenda Oasis Airstrip,-21.697222,-53.307213,1352
SN2L,Fazenda Itapuá Airport,-9.061517,-46.182642,1663
SN2M,Fazenda Itacoatiara Airstrip,-14.099167,-49.288889,1319
SN2O,Magazine Decor Heliport,-26.435325,-53.52072,2363
SN2P,Bussolaro Aviação Agrícola Airport,-12.279932,-54.657458,1273
SN2Q,Fazenda Inhumas Airport,-8.876944,-46.075556,1572
SN2R,Estância Tapajós Airstrip,-4.302887,-56.075102,131
SN2T,Ticom Heliport,-19.55681,-42.58865,855
SN2U,Nereu Luis de Souza Airport,-5.611213,-43.521628,581
SN2V,INCAPE Heliport,-26.779117,-49.417945,1086
SN2W,Fazenda Teodoro Airport,-6.384167,-58.228889,413
SN2X,Fazenda Belvedere Airport,-23.2875,-49.241389,2116
SN2Y,Aerojet Airstrip,-7.943333,-49.675556,692
SN2Z,Subprefeitura de Parelheiros Heliport,-23.816249,-46.736532,2533
SN30,Marysville Mediport Heliport,39.847801208496094,-96.63500213623047,1283
SN31,William Newton Memorial Hospital Heliport,37.245201110839844,-96.98200225830078,1156
SN32,Rands Airport,37.425701,-97.270052,1210
SN33,Callaway Airpark,39.428189,-97.124103,1275
SN34,Rucker Airport,37.573727,-97.492461,1300
SN35,Menorah Medical Park Heliport,38.91059875488281,-94.65019989013672,907
SN36,Wamsley Field,37.427317,-97.637833,1335
SN37,Harold K. Wells Airport,38.386435,-96.731213,1100
SN38,Lawrence Memorial Hospital Heliport,38.98003,-95.248851,858
SN3A,Fazenda Capão Airstrip,-17.047778,-44.873889,1762
SN3B,Fazenda Estância Nova Airstrip,-18.601667,-55.188056,581
SN3C,Fazenda Três Lagoas Airport,-16.04527,-55.13221,1926
SN3D,Alphaville Nova Esplanada 2 Heliport,-23.558971,-47.473779,2083
SN3E,WR Agropasto Airport,-14.782549,-43.954041,1558
SN3F,Frison II Heliport,-7.294757,-34.819767,230
SN3G,Fazenda Serra do Ovo Airport,-8.699167,-45.717222,1647
SN3H,Fazenda São Geraldo Airport,-16.903333,-51.021667,2713
SN3I,BSP Heliport,-22.546083,-48.81455,2028
SN3J,Fazenda Água Viva Airstrip,-20.188533,-56.687695,397
SN3K,João Marchesi Heliport,-20.63841,-46.006658,2529
SN3L,Brasil Agro Airport,-6.786108,-45.734577,1886
SN3M,Fazenda Pontal Airport,-13.617991,-50.153742,850
SN3N,Gongo Soco Heliport,-19.967875,-43.589233,3484
SN3O,De Santana Airport,-13.016028,-44.045892,1811
SN3P,Pontal Rosas de Ouro Airport,-12.014726,-57.532211,1194
SN3Q,Agrícola Rizzi Airstrip,-4.757222,-45.351944,673
SN3R,Lagoa da Serra Airstrip,-3.205144,-52.431883,577
SN3S,Fazenda Vargem Alegre Airstrip,-21.834324,-54.47871,974
SN3T,Fazenda Jaymu Airstrip,-10.304088,-56.934845,745
SN3V,NAVEPARK Heliport,-26.836626,-48.71233,13
SN3W,Fazenda Palmeira Airstrip,-21.818611,-55.497778,1749
SN3X,Fazenda Centúria Colorado Airport,-11.260589,-45.944185,2572
SN3Y,Novo Aeroporto de Bom Jesus da Lapa,-13.272668,-43.314557,1453
SN3Z,Fazenda Santa Maria,-19.381944,-56.235556,381
SN40,Olson Aerodrome,37.523537,-97.202096,1325
SN41,Ziggy Carline Airport,37.50419998168945,-94.82669830322266,1300
SN42,Harrod Airport,38.561034,-95.206749,990
SN44,Bob Faler Airport,37.303646,-95.898739,850
SN45,Michael's Airport,38.82841,-95.267215,1105
SN46,Taylor Airport,37.871023,-97.072691,1340
SN47,Converse Farm Airport,38.742118,-96.099772,1231
SN4A,Fazenda Remanso do Guaporé Airport,-13.844444,-60.385556,659
SN4B,Fazenda Cajueiro - Balsas Airport,-7.238333,-45.972222,1132
SN4D,Fazenda Santo Anjo Airstrip,-14.207778,-45.336667,2644
SN4E,Fazenda Santa Clara Airport,-13.208889,-57.385833,1228
SN4F,Fazenda Nhuporã Airport,-11.987242,-61.177491,830
SN4H,Fazenda Recreio Airport,-20.236944,-53.793889,1434
SN4I,Fazenda Grão Pará Airport,-8.637424,-50.692422,791
SN4J,Pandeiros Airstrip,-15.593264,-44.691941,1634
SN4K,Eduardo Aguiar Borges Ribeiro Airport,-14.135055,-60.050524,781
SN4M,Fazenda Bela Vista - Vontobel Agrícola Airport,-4.205833,-43.298889,420
SN4N,Hospital Mater Dei Salvador Helipad,-13.00739,-38.493212,308
SN4O,Fazenda Santa Rita Airport,-18.012985,-44.81058,3089
SN4P,Fazenda Leonel Bedin Airport,-11.91965,-56.073895,1293
SN4Q,São José das Borboletas Airport,-21.153333,-49.031601,1883
SN4R,Fazenda Wustro Airstrip,-13.541667,-45.596944,2556
SN4S,Fazenda Quatrilho Airport,-13.356944,-55.666944,1430
SN4T,Fazenda Lago da Pedra  Airport,-4.793333,-45.247778,791
SN4U,Fazenda Vontobel,-3.654722,-42.794444,354
SN4V,Fazenda Divisa Airstrio,-21.744167,-45.045556,3136
SN4W,Fazenda Pouso Alegre,-9.445742,-50.872315,801
SN4X,Fazenda Japaranduba Airport,-12.210943,-43.605526,1558
SN4Y,Acelen Heliport,-12.71004,-38.558286,49
SN4Z,Fazenda Piracicaba Airport,-17.768889,-55.395833,499
SN50,Mt Carmel Medical Center Heliport,37.38029861450195,-94.6852035522461,915
SN52,Pilot Pointe Estates Airport,37.48139954,-97.01200104,1237
SN53,Bonner Field,37.43339920043945,-95.91690063476562,950
SN54,Overland Park Regional Medical Center Heliport,38.936905,-94.725906,961
SN55,R J C Farms Inc Airport,38.215301513671875,-101.00299835205078,2900
SN57,Witham Airport,38.69860076904297,-95.30030059814453,1110
SN58,Foster Field,37.869998931884766,-96.64669799804688,1440
SN59,Hermon Farm Airport,38.85279846191406,-94.91000366210938,1060
SN5Z,Fazenda Branca Airport,-14.575339,-58.703116,2523
SN60,Lcf Heliport,39.25,-94.90019989013672,760
SN61,Yoder Airpark,37.659698486328125,-97.62950134277344,1475
SN62,Roberts Field,37.874632,-97.513711,1384
SN63,Gail Ballard Airport,37.608758,-99.115518,2165
SN64,Eck Field,37.696438,-97.543951,1330
SN65,Lake Waltanna Airport,37.5939,-97.615457,1440
SN68,Lil Bird Airport,37.878817,-97.309041,1456
SN69,Emmerson Airport,37.9314,-94.642407,860
SN6A,Fazenda Cajaíba Airport,-13.310697,-50.861145,722
SN6B,Fazenda Nova Airstrip,-9.850243,-51.692276,1155
SN6C,ACR/NBF Mineração SA  Airport,-9.784895,-63.517586,400
SN6D,Estância Nossa Senhora das Graças Airport,-12.583057,-55.560643,1322
SN6E,Fazenda São João Airport,-6.205833,-47.195556,669
SN6F,Reserva Petrus Heliport,-23.041408,-47.211056,2018
SN6G,LR Konageski Hangar Vó Maria Airport,-14.176111,-56.6175,1565
SN6H,Fazenda São Bento Airport,-8.973802,-49.449666,732
SN6J,Fazenda Chegada Airport,-12.29,-57.3225,1260
SN6K,Fazenda Guarani Airport,-12.898333,-46.190278,3041
SN6L,Dr. Luciano de Arruda Coelho Regional Airport,-3.614488,-40.231426,299
SN6M,Fazenda Água das Três Meninas Airport,-11.564203,-48.250785,823
SN6N,Centro Integrado de Ensino e Pesquisa Francisco Mangabeira Heliport,-9.972609,-67.857584,522
SN6P,Fazenda Bacuri Airport,-13.99495,-60.071996,755
SN6Q,Fazenda Feira Nova Airstrip,-6.895536,-46.626011,1522
SN6R,Fazenda Entre Rios Airport,-11.133056,-57.174444,1132
SN6S,Fazenda Entre Rios Airport,-11.558371,-56.237043,1191
SN6T,Club de Voo Dorigueto Airport,-17.038931,-39.599414,371
SN6U,Fazenda Santa Marta Airport,-7.007385,-49.966291,935
SN6V,Fazenda Gralha Azul Airport,-13.754673,-54.798321,1788
SN6W,Juluguca Heliport,-22.749444,-41.958697,3
SN6X,Fazenda Santo Ângelo Airstrip,-14.261944,-55.3625,2067
SN6Y,Fazenda Bergamaschi Agro Airport,-13.799975,-46.101317,3107
SN6Z,Fazenda Emaflor Airport,-8.750556,-45.011389,1739
SN70,Kaypod Airport,37.251399993896484,-97.95449829101562,1379
SN72,Graham Farms Airport,38.299031,-95.440807,985
SN73,Salina Regional Health Center Helipad,38.832742,-97.610323,1228
SN74,Hays Medical Center Heliport,38.879949,-99.297462,2000
SN75,Sommers Airport,39.866429,-95.342061,1070
SN76,Sunflower Aerodrome Gliderport,37.926399,-97.906665,1582
SN78,Albright Airport,38.698146,-94.719154,1000
SN7A,Fazenda Nova Era Heliport,-16.082222,-50.061667,2503
SN7B,Fazenda Herança Airstrip,-20.109561,-56.730498,364
SN7C,Estância Peroba Rosa Airstrip,-23.020278,-53.819444,1063
SN7D,JSAQ8L25 Heliport,-23.917605,-46.214831,9
SN7F,Fazenda Tecoha Airport,-12.542751,-52.566447,1096
SN7G,Fazenda Riacho Fundo Airport,-10.370454,-64.897836,512
SN7H,Aero Heck Airport,-3.158056,-52.166111,335
SN7J,Fazenda Cedro da Morena Airstrip,-10.610476,-58.994962,335
SN7K,Fazenda Iguaçu Airstrip,-22.222089,-53.131419,1276
SN7L,Aspen Heliport,-22.836389,-42.054722,197
SN7N,Bay Park Heliport,-23.073058,-47.004472,2226
SN7O,Fazenda Agricola Zamo Airport,-9.246949,-64.469855,299
SN7Q,Fazenda Festugato Airstrip,-25.048598,-53.563337,2575
SN7R,Fazenda Mundo Novo,-5.986652,-45.445562,958
SN7S,Fazenda Pontal Airport,-7.907471,-44.881175,1509
SN7T,Fazenda Bella Bahia Airport,-12.777222,-44.8772,2513
SN7U,Soul João Heliport,-7.177222,-35.853056,2024
SN7V,Pedreira Heliport,-14.846667,-39.286111,354
SN7W,Fazenda Invernada Grande Airport,-11.312945,-51.7949,843
SN7X,Fazenda São Francisco Airport,-16.092001,-45.107596,1562
SN7Y,Fazenda La Aurora Airport,-13.038337,-59.10227,1552
SN7Z,Village Heliport,-19.987654,-43.937011,3658
SN81,Hancock Airport,39.18190002441406,-94.87000274658203,940
SN82,Pista das Missões,-5.371944,-57.135278,469
SN83,Highcrest Air Park,39.2272,-94.951401,1000
SN85,Fox Fire Airport,38.734669,-95.105832,1058
SN88,Crosswind Airfield,38.571357,-94.718149,1100
SN8A,Aracati Airstrip,-3.023333,-55.956944,272
SN8B,Quinta das Castanheiras Amparo Helipad,-22.751815,-46.762354,3153
SN8C,Fazenda Maria Airport,-22.095448,-57.122806,648
SN8D,Fazenda Campo Central,-10.473047,-67.652972,702
SN8E,Guarani Airstrip,-22.643889,-51.066389,1516
SN8F,Roseta Airstrip,-30.725383,-53.980617,479
SN8G,Carmo Airport,-16.713052,-39.18516,180
SN8H,Fazenda Maritaca Airstrip,-9.655319,-50.900989,748
SN8I,Blue Sky Heliport,-23.007972,-43.403199,7
SN8L,Fazenda Vale Formoso Airport,-10.775567,-55.235372,1230
SN8M,Fazzenda Park Hotel Heliport,-26.981568,-48.930754,93
SN8N,Haras Beatriz Heliport,-5.008889,-47.544167,1243
SN8O,Fazenda Alayde (Quinhão Ventania) Airstrip,-19.411722,-56.233911,368
SN8P,Fazenda Jacamim Airport,-13.666942,-56.283756,1296
SN8Q,Hangar MM Air Heliport,-25.103462,-50.180476,2782
SN8R,Sítio Santo Antonio da União Heliport,-21.306125,-47.821375,2221
SN8S,Alta Vista Airport,-12.706411,-45.457906,2464
SN8T,Angra II Helipad,-22.952367,-44.41539,62
SN8U,Fazenda Gabriela do Xingu Airport,-11.455569,-52.758636,1030
SN8V,Fazenda Tamburi Airport,-13.906208,-50.435944,859
SN8W,Fazenda Saúde Airport,-17.563064,-54.975464,576
SN8X,Fazenda Santa Maria do Jacamim Airport,2.611922,-60.378122,339
SN8Z,Fazenda São Francisco Airport,-11.000292,-52.733169,1181
SN90,Eibes Airfield,39.226959,-95.192231,1100
SN91,Godfrey Airport,38.11161,-96.113956,1100
SN92,Sunshine Ranch Airport,39.331504,-96.700136,1300
SN94,Amy Airport,37.468698,-100.00348,2560
SN95,Roberts Air Field,37.979138,-98.399965,1765
SN96,Fazenda Lavrinha Heliport,-16.290881,-47.748733,2795
SN97,G+ Ag Airport,37.325892,-101.194639,3056
SN98,Anton Flying UV Airport,37.420767,-100.942879,2954
SN99,Laflin Ranch Airport,39.400002,-96.616997,1190
SN9A,Fazenda Brahman Airstrip,-1.603672,-54.338494,303
SN9B,Fazenda Esteio Airport,-16.278239,-53.667453,1554
SN9C,BCW 2 Heliport,-26.801955,-48.620918,23
SN9E,Fazenda El Shadday Airport,-9.139224,-51.81541,1066
SN9F,Heliforte Heliport,-8.118767,-34.915419,16
SN9G,Fazenda Nascente Airport,-18.650779,-54.885994,1762
SN9H,Das Aroeiras Heliport,-22.951368,-44.397865,10
SN9I,Fazenda San José II Airport,-19.952672,-53.977908,1801
SN9J,Fazenda Mocambo Airport,-0.292883,-48.778092,16
SN9K,Fazenda Santa Emília Airport,-10.751652,-53.805425,1220
SN9M,Fazenda Castanhal Airport,-10.36115,-61.077316,538
SN9N,Bemad Portel Airport,-1.965539,-50.810506,61
SN9O,Fazenda Pataca Airport,-9.307594,-56.031803,1010
SN9P,Fazenda Senhora Santana Airport,-17.007289,-46.481097,1755
SN9Q,Zeildo Lacerda Airport,-3.891944,-54.241667,344
SN9S,Fazenda Rancho Fundo Airport,-9.255228,-56.011751,789
SN9T,Fazenda Cristalina Airports,-12.485724,-57.19793,1253
SN9U,Ilha Império Heliport,-20.271869,-50.956136,1122
SN9V,CCI Frutal Heliport,-20.03361,-48.88366,1862
SN9W,Haras Império Heliport,-20.303222,-50.25715,1706
SN9X,Fazenda Laranjal Airport,-14.602154,-54.915172,1621
SNA2,Sítio AJJ Airstrip,2.9709,-60.550983,262
SNA3,Lago do Robertinho Airport,2.946374,-60.911582,279
SNA4,Produzir Agropecuária Ltda - Fazenda Floresta Airport,-15.226017,-55.139292,2329
SNA6,Fazenda Tamag Airport,-13.055936,-55.206134,1412
SNA7,GFL Agro Airstrip,-10.259172,-55.365656,952
SNA8,Fazenda Três Irmãos I Airstrip,-7.250256,-49.242853,558
SNA9,Fazenda Renata Airport,-11.260998,-52.553166,1122
SNAB,Araripina Airport,-7.586417,-40.535431,2428
SNAC,Fazenda Santa Rosa Airport,-7.033812,-50.091425,699
SNAD,Fazenda Águia Branca Airport,-3.327482,-46.777507,410
SNAE,Arcoverde Airport,-8.407778,-37.088333,2126
SNAG,Araguari Airport,-18.668301,-48.190498,3107
SNAI,Fazenda Nossa Senhora das Graças Airport,-22.742494,-53.803235,997
SNAJ,Fazenda Jaguaré Airport,-3.419487,-48.329964,436
SNAK,Carajás Heliport,-6.077553,-50.074194,2142
SNAL,Arapiraca Airport,-9.776589,-36.628983,886
SNAN,Empresa Agrícola Chiapeta Airport,-28.066857,-53.877368,1562
SNAO,Trimonte Jorge Mussi Airport,-22.513224,-42.05293,10
SNAP,Janaúba Airport,-15.731948,-43.322905,1745
SNAQ,Elisa Heliport,-23.154728,-46.780182,2690
SNAR,Cirilo Queiróz Airport,-16.165579,-40.684024,640
SNAS,Três Marias Airport,-18.222401,-45.188999,2579
SNAU,Aeroclube de Sergipe Airport,-10.901452,-37.082921,26
SNAV,Agrovale Airport,-9.504348,-40.36996,1289
SNAX,Marcelo Pires Halzhausen Airport,-22.638601,-50.455983,1850
SNB2,Unidade ALB-URLA Heliport,-18.874051,-48.205585,2923
SNB4,Fazenda Cantanhede Airport,-3.676706,-44.524153,174
SNB5,Fazenda Abelha Airstrip,-17.921461,-55.594508,503
SNB6,Vera Simone Heliport,-7.965892,-35.0074,368
SNB7,Fazenda São Luiz Airport,-5.627047,-44.8174,709
SNBB,Fazenda Agronol Airport,-11.954774,-45.723528,2464
SNBC,Barra do Corda Airport,-5.5025,-45.215833,526
SNBF,Fazenda Vale Verde Airport,-13.356903,-52.749112,1217
SNBG,Baixo Guandu - Aimorés Airport,-19.499001,-41.041801,262
SNBH,Biocor Helipad,-19.981481,-43.944905,3907
SNBI,Bacabal Airport,-4.22771,-44.82,64
SNBL,Fazenda Agropecuária Camargos Airstrip,-16.55293,-46.7692,2067
SNBM,Cristiano Ferreira Varella Airport,-21.126101,-42.394402,886
SNBN,Balbinot Airport,-2.875833034515381,-50.491668701171875,203
SNBQ,Bela Cintra Heliport,-23.553977,-46.658533,2864
SNBR,Dom Ricardo Weberberger Airport,-12.0789,-45.008999,2451
SNBS,Balsas Airport,-7.525305,-46.053364,948
SNBT,Benedito Leite Airport,-7.216944,-44.550556,984
SNBU,Fazenda Alegria Heliport,-19.359449,-44.056764,2211
SNBX,Barra Airport,-11.0808,-43.147499,1345
SNBZ,Paramirim Airport,-13.490582,-42.229164,1788
SNC2,Fazenda Horizonte Norte Airport,-12.720133,-58.063602,1568
SNC3,Fazenda Santa Izabel Airport,-11.141452,-52.542223,1227
SNC4,Itapecuru Bioenergia Airport,-4.661431,-43.506733,210
SNC6,Fazenda Brejo Airport,-6.887084,-43.870709,751
SNC7,Fazenda Frange Airport,-16.234767,-54.894597,814
SNC9,Joia Rara Airport,-12.277605,-48.33,909
SNCA,Campo Belo Airport,-20.89229965209961,-45.33509826660156,3182
SNCB,Castanhal Airport,-2.523611068725586,-53.939720153808594,502
SNCD,Catuama Heliport,-7.690556049346924,-34.875831604003906,16
SNCE,Campo do Meio Airport,-21.10610008239746,-45.8046989440918,2559
SNCH,UTGCA Heliport,-23.657645,-45.49811,26
SNCI,Cibrasa Airport,-1.2309999465942383,-47.200599670410156,174
SNCJ,Piquiatuba Airport,-2.543727,-54.711039,407
SNCL,Lorenzo Airport,-13.389444,-38.91,3
SNCM,Caponga Heliport,-4.023611,-38.208889,20
SNCN,Parque Cidade Heliport,-15.795914,-47.893569,3855
SNCO,Agropecuária Santa Paola Airport,-23.516971,-55.063155,1204
SNCP,Planalto Serrano Regional Airport,-27.634128,-50.358253,2887
SNCR,Viganó I Heliport,-19.963056564331055,-43.9555549621582,3426
SNCS,Campos Sales Airport,-7.051714,-40.358274,2001
SNCT,Ubaporanga Airport,-19.7253,-42.112099,2067
SNCV,Campina Verde Airport,-19.551478,-49.497425,1805
SNCW,Alcântara Space Center Airport,-2.373,-44.3964,148
SNCX,Colatina Airport,-19.487476,-40.579362,502
SNCY,Campo da Praia Airport,-10.222636,-36.285352,138
SNCZ,Ponte Nova Airport,-20.40329933166504,-42.916500091552734,1877
SND2,Fazenda Santa Emília Airport,-14.566663,-54.891354,1536
SND7,DGL Heliport,-20.313756,-46.301092,2707
SND8,GRP Heliport,-16.776503,-43.892925,2208
SND9,Santa Fé Heliport,-22.917831,-48.882775,2277
SNDA,Fazenda Vale Formoso Airstrip,-15.381944,-58.649722,778
SNDC,Redenção Airport,-8.031188,-49.979687,679
SNDD,Fazenda Eldorado Airport,-3.692355,-45.26903,118
SNDE,BNDES Heliport,-22.908681,-43.180207,440
SNDH,Aba Airport,-12.162858,-45.033695,1682
SNDK,C.T.O Itaú Heliport,-23.5580558777,-46.618610382099995,2661
SNDL,Luciano Cavalcante Heliport,-3.345783,-39.12623,46
SNDM,Karina Heliport,-23.4404,-46.4352,2532
SNDN,Cemaden - CIGE Heliport,-12.94398,-38.425784,256
SNDO,Ouro Branco Airport,-16.711423,-47.015343,3031
SNDQ,Fazenda Soya Airport,-12.921111106872559,-45.56944274902344,2549
SNDR,Domingos Rego Airport,-5.07979,-42.873699,373
SNDT,Diamantina Airport,-18.232000351,-43.650398254399995,4446
SNDU,Ponta Do Sol Airport,-20.638333,-45.998056,2854
SNDV,Brigadeiro Cabral Airport,-20.180700302124,-44.870899200439,2608
SNDX,Cachoeira Airport,-10.039999961853027,-36.32638931274414,345
SNE2,Fazenda Santa Rosa Heliport,-24.011208,-48.417058,2474
SNE3,Fazenda Cristalino Airport,-9.077222,-50.632642,827
SNE4,Vale do Pontal Açucar e Etanol S.A. Airstrip,-19.303147,-50.715569,1522
SNE6,Chateau Julie 1 Heliport,-2.901514,-40.656169,24
SNE7,Fazenda Sol Nascente Airport,-21.327621,-55.179773,1448
SNEB,Nagib Demachki Airport,-3.019798,-47.316474,443
SNEC,Outeiros da Brisas Airport,-16.712959,-39.142413,130
SNED,Sócrates Rezende Airport,-15.666999816895,-38.954700469971,19
SNEE,Vacaria Airport,-28.43248,-51.023322,2999
SNEF,Praia de Santa Rita Heliport,-23.190833,-44.645556,49
SNEG,Fazenda Netolândia Airport,-14.650115,-57.888688,1066
SNEI,Fazenda São Miguel Airport,-30.175022,-52.169479,243
SNEO,Dezoito Airport,-16.438905,-49.199524,2700
SNEQ,Ouro Negro Heliport,-22.912778,-43.222778,282
SNET,Fazenda Estrela Airport,-21.273939,-55.215984,1539
SNEU,Euclides da Cunha Airport,-10.527299880981445,-39.03269958496094,1499
SNEV,Posthaus Heliport,-26.880945,-49.138813,105
SNEW,Fazenda Congonhas Airport,-19.662599563598633,-50.95130157470703,1375
SNEZ,Fazenda Palmeira do Capim Airport,-15.960277,-50.714757,1220
SNF2,Engenheiro Francisco Alves Airport,-4.296225,-44.279955,131
SNF3,Fazenda FS1 Airstrip,-8.746322,-47.597106,951
SNF8,Fazenda Europa Airport,-9.832902,-50.875615,735
SNF9,Fazenda Latreille Airport,-11.99335,-62.961806,610
SNFA,Fazenda Santo Antônio Airport,-16.7162,-46.521198,1795
SNFB,Fazenda Minas Gerais Airport,-14.773264,-59.047437,2395
SNFE,Comandante Paschoal Patrocínio Filho Airport,-21.4314,-45.932098,2871
SNFF,Feijó Airport,-3.809903,-38.614597,82
SNFG,Citropar Airport,-1.840391,-47.184196,220
SNFH,Fazenda Dom Felipe Airport,-22.559118,-55.381143,1864
SNFI,Fazenda São José do Parnaíba Airport,-18.387500762939453,-48.86166763305664,1676
SNFJ,Pousada Thaimaçu Airport,-9.06277847290039,-56.59333419799805,751
SNFN,Fazenda Santa Fé Airport,-20.94,-47.87,1739
SNFO,Formiga Airport,-20.395299911499023,-45.48360061645508,3337
SNFP,Fazenda Pirapó Airport,-12.181388854980469,-55.788612365722656,1273
SNFQ,Fazenda Paineira Airport,-22.147502,-45.763611,3001
SNFT,Fazenda Serinhaém Airport,-13.834423,-38.989373,9
SNFU,Frutal Airport,-20.0028,-48.958401,1808
SNFW,Benjamin de Moura Leal Airport,-8.391481,-42.247088,833
SNFX,São Félix do Xingu Airport,-6.6413,-51.9523,656
SNFZ,Fazenda Villa Terezinha Airport,-17.405837,-43.939852,2765
SNG2,Fazenda Nossa Senhora do Carmo II,-14.022742,-59.571329,1867
SNG3,Estância Bahia Airport,-13.878284,-52.61457,1378
SNG4,Fazenda Iguaçu Airport,-7.33462,-56.620045,938
SNG6,Fazenda Santa Barbara Airport,-7.434561,-44.521825,1283
SNG7,Fazenda Cachimbo Airport,-12.943778,-54.959547,1400
SNG8,Morro dos Ventos Heliport,-15.482586,-55.746758,2575
SNG9,CETRIC Heliport,-27.164667,-52.579528,2329
SNGA,Guarapari Airport,-20.6465,-40.491901,30
SNGB,Gilbués Airport,-9.830924,-45.368457,1414
SNGD,Guadalupe Airport,-6.782219886779785,-43.58219909667969,564
SNGE,Ilha do Retiro Heliport,-8.06667,-34.90194,66
SNGF,Fazenda Manacá Heliport,-8.191389083862305,-35.504722595214844,1749
SNGG,Bom Jesus do Gurguéia Airport,-9.057250022888184,-44.37110137939453,1066
SNGI,Guanambi Airport,-14.2082,-42.746101,1815
SNGK,Fazenda Bela Vista Airport,-19.04833221435547,-48.97222137451172,1984
SNGL,Boa Vista Heliport,-23.181944,-47.559444,1949
SNGM,Fazenda Epemaju Airstrip,-5.559945,-50.965282,787
